frame_id	cam_pitch	cam_yaw		vehicel_speed	steeringwheel_angle
 8566		-3.224860	-0.519176	18.109375		3908.187500
 8567		-3.224860	-0.519176	18.718750		3919.875000
 8568		-3.224860	-0.519176	18.718750		3929.937500
 8569		-3.224860	-0.519176	19.406250		3937.312500
 8570		-3.224860	-0.519176	19.968750		3952.062500
 8571		-3.224860	-0.519176	19.968750		3962.875000
 8572		-3.224860	-0.519176	20.468750		3971.125000
 8573		-3.224860	-0.519176	20.468750		3975.062500
 8574		-3.224860	-0.519176	21.140625		3982.750000
 8575		-3.224860	-0.519176	21.703125		3989.562500
 8576		-3.224860	-0.519176	22.156250		3997.687500
 8577		-3.224860	-0.519176	22.156250		3999.250000
 8578		-3.224860	-0.519176	22.718750		4003.875000
 8579		-3.224860	-0.519176	23.281250		4010.687500
 8580		-3.224860	-0.519176	23.281250		4019.000000
 8581		-3.224860	-0.519176	23.843750		4028.437500
 8582		-3.224860	-0.519176	23.843750		4033.250000
 8583		-3.224860	-0.519176	24.296875		4041.375000
 8584		-3.224860	-0.519176	24.906250		4047.562500
 8585		-3.224860	-0.519176	25.421875		4051.062500
 8586		-3.224860	-0.519176	25.421875		4051.875000
 8587		-3.224860	-0.519176	25.984375		4055.062500
 8588		-3.224860	-0.519176	26.656250		4055.312500
 8589		-3.224860	-0.519176	26.656250		4055.500000
 8590		-3.224860	-0.519176	27.156250		4055.937500
 8591		-3.224860	-0.519176	27.156250		4056.500000
 8592		-3.224860	-0.519176	27.671875		4057.062500
 8593		-3.224860	-0.519176	28.171875		4057.312500
 8594		-3.224860	-0.519176	28.625000		4057.437500
 8595		-3.224860	-0.519176	28.625000		4057.687500
 8596		-3.224860	-0.519176	29.187500		4058.250000
 8597		-3.224860	-0.519176	29.687500		4061.000000
 8598		-3.224860	-0.519176	29.687500		4064.312500
 8599		-3.224860	-0.519176	30.140625		4066.625000
 8600		-3.224860	-0.519176	30.140625		4067.500000
 8601		-3.224860	-0.519176	30.703125		4068.375000
 8602		-3.224860	-0.519176	31.093750		4068.375000
 8603		-3.224860	-0.519176	31.656250		4068.625000
 8604		-3.224860	-0.519176	31.656250		4068.937500
 8605		-3.224860	-0.519176	32.062500		4071.937500
 8606		-3.224860	-0.519176	32.500000		4072.625000
 8607		-3.224860	-0.519176	32.500000		4073.312500
 8608		-3.224860	-0.519176	32.953125		4074.750000
 8609		-3.224860	-0.519176	33.468750		4076.687500
 8610		-3.224860	-0.519176	33.468750		4077.500000
 8611		-3.224860	-0.519176	33.968750		4079.125000
 8612		-3.224860	-0.519176	34.421875		4080.875000
 8613		-3.224860	-0.519176	34.421875		4083.187500
 8614		-3.224860	-0.519176	34.750000		4084.062500
 8615		-3.224860	-0.519176	35.265625		4085.187500
 8616		-3.224860	-0.519176	35.265625		4085.625000
 8617		-3.224860	-0.519176	35.546875		4085.875000
 8618		-3.224860	-0.519176	35.546875		4086.000000
 8619		-3.224860	-0.519176	36.046875		4086.437500
 8620		-3.224860	-0.519176	36.390625		4087.437500
 8621		-3.224860	-0.519176	36.890625		4088.375000
 8622		-3.224860	-0.519176	36.890625		4089.250000
 8623		-3.224860	-0.519176	37.125000		4090.250000
 8624		-3.224860	-0.519176	37.734375		4090.687500
 8625		-3.224860	-0.519176	37.734375		4091.062500
 8626		-3.224860	-0.519176	38.078125		4091.500000
 8627		-3.224860	-0.519176	38.468750		4091.812500
 8628		-3.224860	-0.519176	38.468750		4091.937500
 8629		-3.224860	-0.519176	38.921875		4091.875000
 8630		-3.224860	-0.519176	39.375000		4092.062500
 8631		-3.224860	-0.519176	39.375000		4092.250000
 8632		-3.224860	-0.519176	39.812500		4093.312500
 8633		-3.224860	-0.519176	39.984375		4093.375000
 8634		-3.224860	-0.519176	39.984375		4093.375000
 8635		-3.224860	-0.519176	40.375000		4093.312500
 8636		-3.224860	-0.519176	40.375000		4093.375000
 8637		-3.224860	-0.519176	41.171875		4093.562500
 8638		-3.224860	-0.519176	41.171875		4093.562500
 8639		-3.224860	-0.519176	41.671875		4093.562500
 8640		-3.224860	-0.519176	41.671875		4093.375000
 8641		-3.224860	-0.519176	41.734375		4093.250000
 8642		-3.224860	-0.519176	42.296875		4093.187500
 8643		-3.224860	-0.519176	42.296875		4093.187500
 8644		-3.224860	-0.519176	42.468750		4093.187500
 8645		-3.224860	-0.519176	42.859375		4093.062500
 8646		-3.224860	-0.519176	42.859375		4092.937500
 8647		-3.224860	-0.519176	43.187500		4093.062500
 8648		-3.224860	-0.519176	43.640625		4093.812500
 8649		-3.224860	-0.519176	43.640625		4094.062500
 8650		-3.224860	-0.519176	43.984375		4094.062500
 8651		-3.224860	-0.519176	43.984375		4094.125000
 8652		-3.224860	-0.519176	44.437500		4094.125000
 8653		-3.224860	-0.519176	44.546875		4094.250000
 8654		-3.224860	-0.519176	44.546875		4094.312500
 8655		-3.224860	-0.519176	44.875000		4094.437500
 8656		-3.224860	-0.519176	45.109375		4094.437500
 8657		-3.224860	-0.519176	45.218750		4094.500000
 8658		-3.224860	-0.519176	45.218750		4094.937500
 8659		-3.224860	-0.519176	45.890625		4095.187500
 8660		-3.224860	-0.519176	45.890625		4095.250000
 8661		-3.224860	-0.519176	46.234375		4095.437500
 8662		-3.224860	-0.519176	46.625000		4095.625000
 8663		-3.224860	-0.519176	46.796875		4095.687500
 8664		-3.224860	-0.519176	46.796875		4095.687500
 8665		-3.224860	-0.519176	46.906250		4095.687500
 8666		-3.224860	-0.519176	47.078125		4095.875000
 8667		-3.224860	-0.519176	47.078125		4095.937500
 8668		-3.224860	-0.519176	47.359375		0.062500
 8669		-3.224860	-0.519176	47.578125		0.500000
 8670		-3.224860	-0.519176	47.578125		0.500000
 8671		-3.224860	-0.519176	48.031250		0.687500
 8672		-3.224860	-0.519176	48.203125		1.125000
 8673		-3.224860	-0.519176	48.203125		1.437500
 8674		-3.224860	-0.519176	48.375000		1.687500
 8675		-3.224860	-0.519176	48.421875		2.000000
 8676		-3.224860	-0.519176	48.421875		2.000000
 8677		-3.224860	-0.519176	48.703125		2.000000
 8678		-3.224860	-0.519176	48.765625		2.062500
 8679		-3.224860	-0.519176	48.765625		2.000000
 8680		-3.224860	-0.519176	49.265625		1.375000
 8681		-3.224860	-0.519176	49.375000		1.312500
 8682		-3.224860	-0.519176	49.375000		1.812500
 8683		-3.224860	-0.519176	49.500000		1.812500
 8684		-3.224860	-0.519176	49.656250		1.875000
 8685		-3.224860	-0.519176	49.656250		1.875000
 8686		-3.224860	-0.519176	49.781250		1.812500
 8687		-3.224860	-0.519176	49.781250		1.875000
 8688		-3.224860	-0.519176	50.109375		1.687500
 8689		-3.224860	-0.519176	50.453125		1.125000
 8690		-3.224860	-0.519176	50.562500		0.437500
 8691		-3.224860	-0.519176	50.562500		4095.937500
 8692		-3.224860	-0.519176	50.734375		4095.125000
 8693		-3.224860	-0.519176	50.843750		4094.750000
 8694		-3.224860	-0.519176	50.843750		4094.750000
 8695		-3.224860	-0.519176	50.843750		4094.750000
 8696		-3.224860	-0.519176	50.843750		4094.875000
 8697		-3.224860	-0.519176	51.125000		4095.375000
 8698		-3.224860	-0.519176	51.406250		4095.750000
 8699		-3.224860	-0.519176	51.625000		4095.812500
 8700		-3.224860	-0.519176	51.625000		4095.875000
 8701		-3.224860	-0.519176	51.750000		0.125000
 8702		-3.224860	-0.519176	51.750000		0.375000
 8703		-3.224860	-0.519176	51.750000		0.750000
 8704		-3.224860	-0.519176	51.796875		1.062500
 8705		-3.224860	-0.519176	51.968750		1.062500
 8706		-3.224860	-0.519176	51.968750		1.062500
 8707		-3.224860	-0.519176	51.859375		1.125000
 8708		-3.224860	-0.519176	51.859375		1.187500
 8709		-3.224860	-0.519176	51.859375		1.125000
 8710		-3.224860	-0.519176	52.031250		1.187500
 8711		-3.224860	-0.519176	52.187500		1.125000
 8712		-3.224860	-0.519176	52.187500		1.125000
 8713		-3.224860	-0.519176	52.359375		1.125000
 8714		-3.224860	-0.519176	52.359375		1.125000
 8715		-3.224860	-0.519176	52.078125		1.312500
 8716		-3.224860	-0.519176	51.968750		1.125000
 8717		-3.224860	-0.519176	51.968750		1.125000
 8718		-3.224860	-0.519176	51.968750		1.312500
 8719		-3.224860	-0.519176	51.968750		0.687500
 8720		-3.224860	-0.519176	51.859375		0.562500
 8721		-3.224860	-0.519176	51.859375		0.312500
 8722		-3.224860	-0.519176	51.625000		4095.750000
 8723		-3.224860	-0.519176	51.859375		4095.250000
 8724		-3.224860	-0.519176	51.859375		4095.250000
 8725		-3.224860	-0.519176	51.906250		4095.250000
 8726		-3.224860	-0.519176	51.796875		4095.375000
 8727		-3.224860	-0.519176	51.796875		4095.375000
 8728		-3.224860	-0.519176	51.859375		4095.437500
 8729		-3.224860	-0.519176	51.968750		4095.500000
 8730		-3.224860	-0.519176	51.968750		4095.562500
 8731		-3.224860	-0.519176	52.140625		4095.625000
 8732		-3.224860	-0.519176	52.140625		4095.625000
 8733		-3.224860	-0.519176	52.421875		4095.750000
 8734		-3.224860	-0.519176	52.421875		0.000000
 8735		-3.224860	-0.519176	52.593750		0.125000
 8736		-3.224860	-0.519176	52.593750		0.125000
 8737		-3.224860	-0.519176	52.640625		0.312500
 8738		-3.224860	-0.519176	52.640625		0.312500
 8739		-3.224860	-0.519176	52.875000		0.312500
 8740		-3.224860	-0.519176	52.921875		0.312500
 8741		-3.224860	-0.519176	52.875000		0.312500
 8742		-3.224860	-0.519176	52.875000		0.375000
 8743		-3.224860	-0.519176	53.093750		0.375000
 8744		-3.224860	-0.519176	53.203125		0.375000
 8745		-3.224860	-0.519176	53.203125		0.375000
 8746		-3.224860	-0.519176	53.437500		0.437500
 8747		-3.224860	-0.519176	53.437500		0.500000
 8748		-3.224860	-0.519176	53.593750		0.625000
 8749		-3.224860	-0.519176	53.656250		0.687500
 8750		-3.224860	-0.519176	53.656250		0.687500
 8751		-3.224860	-0.519176	53.656250		0.812500
 8752		-3.224860	-0.519176	53.546875		1.062500
 8753		-3.224860	-0.519176	53.718750		1.125000
 8754		-3.224860	-0.519176	53.718750		1.187500
 8755		-3.224860	-0.519176	53.656250		1.250000
 8756		-3.224860	-0.519176	53.656250		1.250000
 8757		-3.224860	-0.519176	53.593750		1.250000
 8758		-3.224860	-0.519176	53.656250		1.250000
 8759		-3.224860	-0.519176	53.718750		1.250000
 8760		-3.224860	-0.519176	53.718750		1.312500
 8761		-3.224860	-0.519176	53.593750		1.250000
 8762		-3.224860	-0.519176	53.375000		1.250000
 8763		-3.224860	-0.519176	53.375000		1.312500
 8764		-3.224860	-0.519176	53.437500		1.312500
 8765		-3.224860	-0.519176	53.437500		1.312500
 8766		-3.224860	-0.519176	53.437500		1.437500
 8767		-3.224860	-0.519176	53.437500		1.625000
 8768		-3.224860	-0.519176	53.437500		1.750000
 8769		-3.224860	-0.519176	53.265625		1.812500
 8770		-3.224860	-0.519176	53.203125		1.812500
 8771		-3.224860	-0.519176	53.312500		2.187500
 8772		-3.224860	-0.519176	53.312500		2.375000
 8773		-3.224860	-0.519176	53.312500		2.312500
 8774		-3.224860	-0.519176	53.312500		2.375000
 8775		-3.224860	-0.519176	53.031250		2.562500
 8776		-3.224860	-0.519176	53.093750		2.875000
 8777		-3.224860	-0.519176	53.093750		3.062500
 8778		-3.224860	-0.519176	53.031250		2.437500
 8779		-3.224860	-0.519176	52.984375		2.125000
 8780		-3.224860	-0.519176	53.093750		2.125000
 8781		-3.224860	-0.519176	53.093750		2.125000
 8782		-3.224860	-0.519176	52.875000		2.125000
 8783		-3.224860	-0.519176	52.875000		2.187500
 8784		-3.224860	-0.519176	52.640625		2.187500
 8785		-3.224860	-0.519176	52.640625		2.125000
 8786		-3.224860	-0.519176	52.531250		2.187500
 8787		-3.224860	-0.519176	52.531250		2.187500
 8788		-3.224860	-0.519176	52.531250		2.312500
 8789		-3.224860	-0.519176	52.421875		2.375000
 8790		-3.224860	-0.519176	52.421875		2.500000
 8791		-3.224860	-0.519176	52.250000		2.562500
 8792		-3.224860	-0.519176	52.031250		2.875000
 8793		-3.224860	-0.519176	52.031250		2.875000
 8794		-3.224860	-0.519176	51.796875		2.937500
 8795		-3.224860	-0.519176	51.578125		2.937500
 8796		-3.224860	-0.519176	51.578125		2.937500
 8797		-3.224860	-0.519176	51.406250		2.937500
 8798		-3.224860	-0.519176	51.296875		3.062500
 8799		-3.224860	-0.519176	51.296875		3.062500
 8800		-3.224860	-0.519176	51.187500		3.000000
 8801		-3.224860	-0.519176	51.187500		3.000000
 8802		-3.224860	-0.519176	50.906250		3.000000
 8803		-3.224860	-0.519176	50.562500		3.000000
 8804		-3.224860	-0.519176	50.390625		3.000000
 8805		-3.224860	-0.519176	50.390625		2.750000
 8806		-3.224860	-0.519176	50.281250		2.312500
 8807		-3.224860	-0.519176	50.062500		2.125000
 8808		-3.224860	-0.519176	50.062500		2.937500
 8809		-3.224860	-0.519176	49.937500		3.312500
 8810		-3.224860	-0.519176	49.656250		3.875000
 8811		-3.224860	-0.519176	49.656250		4.062500
 8812		-3.224860	-0.519176	49.375000		4.562500
 8813		-3.224860	-0.519176	49.375000		5.062500
 8814		-3.224860	-0.519176	49.375000		5.625000
 8815		-3.224860	-0.519176	49.218750		5.812500
 8816		-3.224860	-0.519176	49.218750		6.000000
 8817		-3.224860	-0.519176	49.093750		6.187500
 8818		-3.224860	-0.519176	49.093750		6.250000
 8819		-3.224860	-0.519176	49.093750		6.250000
 8820		-3.224860	-0.519176	48.812500		6.250000
 8821		-3.224860	-0.519176	48.812500		5.312500
 8822		-3.224860	-0.519176	48.765625		3.500000
 8823		-3.224860	-0.519176	48.765625		2.937500
 8824		-3.224860	-0.519176	48.765625		0.750000
 8825		-3.224860	-0.519176	48.765625		0.437500
 8826		-3.224860	-0.519176	48.656250		4095.812500
 8827		-3.224860	-0.519176	48.656250		4095.312500
 8828		-3.224860	-0.519176	48.375000		4095.000000
 8829		-3.224860	-0.519176	48.375000		4094.937500
 8830		-3.224860	-0.519176	48.250000		4094.812500
 8831		-3.224860	-0.519176	47.968750		4094.187500
 8832		-3.224860	-0.519176	47.968750		4093.312500
 8833		-3.224860	-0.519176	47.750000		4093.062500
 8834		-3.224860	-0.519176	47.750000		4092.625000
 8835		-3.224860	-0.519176	47.578125		4092.250000
 8836		-3.224860	-0.519176	47.468750		4092.062500
 8837		-3.224860	-0.519176	47.468750		4092.000000
 8838		-3.224860	-0.519176	47.296875		4091.875000
 8839		-3.224860	-0.519176	47.125000		4091.187500
 8840		-3.224860	-0.519176	46.625000		4090.187500
 8841		-3.224860	-0.519176	46.625000		4088.250000
 8842		-3.224860	-0.519176	46.171875		4087.750000
 8843		-3.224860	-0.519176	46.171875		4087.750000
 8844		-3.224860	-0.519176	45.890625		4088.000000
 8845		-3.224860	-0.519176	45.609375		4088.250000
 8846		-3.224860	-0.519176	45.281250		4088.875000
 8847		-3.224860	-0.519176	45.281250		4089.062500
 8848		-3.224860	-0.519176	44.937500		4089.437500
 8849		-3.224860	-0.519176	44.484375		4089.812500
 8850		-3.224860	-0.519176	44.484375		4089.937500
 8851		-3.224860	-0.519176	44.265625		4090.000000
 8852		-3.224860	-0.519176	44.265625		4090.812500
 8853		-3.224860	-0.519176	43.812500		4092.000000
 8854		-3.224860	-0.519176	43.359375		4092.687500
 8855		-3.224860	-0.519176	43.359375		4093.125000
 8856		-3.224860	-0.519176	43.078125		4094.125000
 8857		-3.224860	-0.519176	42.750000		4094.437500
 8858		-3.224860	-0.519176	42.187500		4094.687500
 8859		-3.224860	-0.519176	42.187500		4094.750000
 8860		-3.224860	-0.519176	41.843750		4094.750000
 8861		-3.224860	-0.519176	41.843750		4094.750000
 8862		-3.224860	-0.519176	41.562500		4094.750000
 8863		-3.224860	-0.519176	41.390625		4094.750000
 8864		-3.224860	-0.519176	41.062500		4094.750000
 8865		-3.224860	-0.519176	41.062500		4094.750000
 8866		-3.224860	-0.519176	40.546875		4094.875000
 8867		-3.224860	-0.519176	40.093750		4094.875000
 8868		-3.224860	-0.519176	40.093750		4094.812500
 8869		-3.224860	-0.519176	39.703125		4094.875000
 8870		-3.224860	-0.519176	39.703125		4094.812500
 8871		-3.224860	-0.519176	39.484375		4094.875000
 8872		-3.224860	-0.519176	39.031250		4094.812500
 8873		-3.224860	-0.519176	39.031250		4094.875000
 8874		-3.224860	-0.519176	38.640625		4095.000000
 8875		-3.224860	-0.519176	38.250000		4095.500000
 8876		-3.224860	-0.519176	37.843750		0.125000
 8877		-3.224860	-0.519176	37.843750		0.375000
 8878		-3.224860	-0.519176	37.453125		0.625000
 8879		-3.224860	-0.519176	37.453125		0.875000
 8880		-3.224860	-0.519176	36.953125		1.125000
 8881		-3.224860	-0.519176	36.718750		1.125000
 8882		-3.224860	-0.519176	36.718750		1.125000
 8883		-3.224860	-0.519176	36.109375		1.125000
 8884		-3.224860	-0.519176	35.718750		1.125000
 8885		-3.224860	-0.519176	35.265625		0.687500
 8886		-3.224860	-0.519176	35.265625		0.500000
 8887		-3.224860	-0.519176	34.875000		0.500000
 8888		-3.224860	-0.519176	34.875000		0.500000
 8889		-3.224860	-0.519176	34.468750		0.500000
 8890		-3.224860	-0.519176	33.968750		0.500000
 8891		-3.224860	-0.519176	33.578125		0.562500
 8892		-3.224860	-0.519176	33.578125		0.687500
 8893		-3.224860	-0.519176	33.062500		0.937500
 8894		-3.224860	-0.519176	32.671875		1.250000
 8895		-3.224860	-0.519176	32.671875		1.375000
 8896		-3.224860	-0.519176	32.109375		1.625000
 8897		-3.224860	-0.519176	32.109375		1.687500
 8898		-3.224860	-0.519176	31.546875		1.750000
 8899		-3.224860	-0.519176	31.046875		1.875000
 8900		-3.224860	-0.519176	30.484375		2.250000
 8901		-3.224860	-0.519176	30.484375		2.562500
 8902		-3.224860	-0.519176	29.968750		3.250000
 8903		-3.224860	-0.519176	29.968750		3.375000
 8904		-3.224860	-0.519176	29.468750		3.375000
 8905		-3.224860	-0.519176	28.968750		3.375000
 8906		-3.224860	-0.519176	28.343750		3.312500
 8907		-3.224860	-0.519176	28.343750		3.375000
 8908		-3.224860	-0.519176	27.843750		3.312500
 8909		-3.224860	-0.519176	27.218750		3.312500
 8910		-3.224860	-0.519176	27.218750		3.375000
 8911		-3.224860	-0.519176	26.593750		3.250000
 8912		-3.224860	-0.519176	26.593750		3.125000
 8913		-3.224860	-0.519176	26.156250		3.062500
 8914		-3.224860	-0.519176	25.593750		3.125000
 8915		-3.224860	-0.519176	25.593750		3.125000
 8916		-3.224860	-0.519176	25.031250		3.062500
 8917		-3.224860	-0.519176	24.468750		3.125000
 8918		-3.224860	-0.519176	23.906250		3.125000
 8919		-3.224860	-0.519176	23.906250		3.062500
 8920		-3.224860	-0.519176	23.281250		2.687500
 8921		-3.224860	-0.519176	23.281250		2.562500
 8922		-3.224860	-0.519176	22.718750		2.562500
 8923		-3.224860	-0.519176	22.218750		2.500000
 8924		-3.224860	-0.519176	21.593750		2.312500
 8925		-3.224860	-0.519176	21.593750		2.187500
 8926		-3.224860	-0.519176	21.031250		1.500000
 8927		-3.224860	-0.519176	20.468750		0.375000
 8928		-3.224860	-0.519176	20.468750		4095.250000
 8929		-3.224860	-0.519176	19.843750		4094.937500
 8930		-3.224860	-0.519176	19.843750		4094.750000
 8931		-3.224860	-0.519176	19.281250		4094.625000
 8932		-3.224860	-0.519176	18.781250		4094.250000
 8933		-3.224860	-0.519176	18.781250		4093.937500
 8934		-3.224860	-0.519176	18.328125		4093.500000
 8935		-3.224860	-0.519176	17.828125		4093.437500
 8936		-3.224860	-0.519176	17.437500		4094.062500
 8937		-3.224860	-0.519176	17.437500		4094.687500
 8938		-3.224860	-0.519176	17.031250		0.125000
 8939		-3.224860	-0.519176	17.031250		0.875000
 8940		-3.224860	-0.519176	16.640625		1.687500
 8941		-3.224860	-0.519176	16.250000		2.437500
 8942		-3.224860	-0.519176	15.859375		2.937500
 8943		-3.224860	-0.519176	15.859375		3.187500
 8944		-3.224860	-0.519176	15.468750		3.812500
 8945		-3.224860	-0.519176	15.187500		4.187500
 8946		-3.224860	-0.519176	15.187500		4.437500
 8947		-3.224860	-0.519176	14.734375		4.437500
 8948		-3.224860	-0.519176	14.734375		4.687500
 8949		-3.224860	-0.519176	14.343750		5.312500
 8950		-3.224860	-0.519176	14.000000		6.312500
 8951		-3.224860	-0.519176	14.000000		6.750000
 8952		-3.224860	-0.519176	13.609375		7.625000
 8953		-3.224860	-0.519176	13.156250		8.125000
 8954		-3.224860	-0.519176	12.765625		8.437500
 8955		-3.224860	-0.519176	12.765625		8.562500
 8956		-3.224860	-0.519176	12.375000		8.625000
 8957		-3.224860	-0.519176	12.375000		8.687500
 8958		-3.224860	-0.519176	11.968750		8.875000
 8959		-3.224860	-0.519176	11.531250		9.250000
 8960		-3.224860	-0.519176	11.125000		9.375000
 8961		-3.224860	-0.519176	11.125000		9.437500
 8962		-3.224860	-0.519176	10.734375		9.500000
 8963		-3.224860	-0.519176	10.343750		9.437500
 8964		-3.224860	-0.519176	10.343750		9.500000
 8965		-3.224860	-0.519176	9.890625		9.437500
 8966		-3.224860	-0.519176	9.890625		9.437500
 8967		-3.224860	-0.519176	9.500000		9.250000
 8968		-3.224860	-0.519176	9.109375		9.187500
 8969		-3.224860	-0.519176	9.109375		9.187500
 8970		-3.224860	-0.519176	8.718750		9.187500
 8971		-3.224860	-0.519176	8.375000		9.187500
 8972		-3.224860	-0.519176	7.984375		9.000000
 8973		-3.224860	-0.519176	7.984375		8.312500
 8974		-3.224860	-0.519176	7.640625		8.000000
 8975		-3.224860	-0.519176	7.640625		8.062500
 8976		-3.224860	-0.519176	7.312500		8.437500
 8977		-3.224860	-0.519176	6.968750		8.437500
 8978		-3.224860	-0.519176	6.625000		8.437500
 8979		-3.224860	-0.519176	6.625000		8.437500
 8980		-3.224860	-0.519176	6.296875		8.437500
 8981		-3.224860	-0.519176	6.015625		8.437500
 8982		-3.224860	-0.519176	6.015625		8.375000
 8983		-3.224860	-0.519176	5.671875		8.437500
 8984		-3.224860	-0.519176	5.671875		8.437500
 8985		-3.224860	-0.519176	5.453125		8.437500
 8986		-3.224860	-0.519176	5.171875		8.437500
 8987		-3.224860	-0.519176	5.171875		8.375000
 8988		-3.224860	-0.519176	4.937500		8.437500
 8989		-3.224860	-0.519176	4.718750		8.437500
 8990		-3.224860	-0.519176	4.718750		8.375000
 8991		-3.224860	-0.519176	4.500000		8.375000
 8992		-3.224860	-0.519176	4.265625		8.437500
 8993		-3.224860	-0.519176	4.265625		8.437500
 8994		-3.224860	-0.519176	4.046875		8.375000
 8995		-3.224860	-0.519176	3.875000		8.437500
 8996		-3.224860	-0.519176	3.703125		8.437500
 8997		-3.224860	-0.519176	3.703125		8.437500
 8998		-3.224860	-0.519176	3.531250		8.437500
 8999		-3.224860	-0.519176	3.531250		8.437500
 9000		-3.224860	-0.519176	3.375000		8.437500
 9001		-3.224860	-0.519176	3.203125		8.437500
 9002		-3.224860	-0.519176	3.203125		8.437500
 9003		-3.224860	-0.519176	3.031250		8.437500
 9004		-3.224860	-0.519176	2.921875		8.437500
 9005		-3.224860	-0.519176	2.750000		8.437500
 9006		-3.224860	-0.519176	2.750000		8.437500
 9007		-3.224860	-0.519176	2.578125		8.437500
 9008		-3.224860	-0.519176	2.578125		8.437500
 9009		-3.224860	-0.519176	2.468750		8.437500
 9010		-3.224860	-0.519176	2.359375		8.437500
 9011		-3.224860	-0.519176	2.359375		8.437500
 9012		-3.224860	-0.519176	2.187500		8.437500
 9013		-3.224860	-0.519176	1.968750		8.437500
 9014		-3.224860	-0.519176	1.796875		8.437500
 9015		-3.224860	-0.519176	1.796875		8.437500
 9016		-3.224860	-0.519176	1.562500		8.437500
 9017		-3.224860	-0.519176	1.562500		8.437500
 9018		-3.224860	-0.519176	1.343750		8.500000
 9019		-3.224860	-0.519176	1.171875		8.562500
 9020		-3.224860	-0.519176	0.953125		8.375000
 9021		-3.224860	-0.519176	0.953125		8.062500
 9022		-3.224860	-0.519176	0.781250		8.125000
 9023		-3.224860	-0.519176	0.671875		8.062500
 9024		-3.224860	-0.519176	0.671875		8.062500
 9025		-3.224860	-0.519176	0.500000		8.125000
 9026		-3.224860	-0.519176	0.500000		7.812500
 9027		-3.224860	-0.519176	0.437500		7.000000
 9028		-3.224860	-0.519176	0.328125		6.000000
 9029		-3.224860	-0.519176	0.328125		5.500000
 9030		-3.224860	-0.519176	0.281250		5.000000
 9031		-3.224860	-0.519176	0.218750		4.125000
 9032		-3.224860	-0.519176	0.218750		2.437500
 9033		-3.224860	-0.519176	0.218750		1.187500
 9034		-3.224860	-0.519176	0.156250		4094.875000
 9035		-3.224860	-0.519176	0.156250		4091.000000
 9036		-3.224860	-0.519176	0.156250		4086.062500
 9037		-3.224860	-0.519176	0.218750		4083.375000
 9038		-3.224860	-0.519176	0.390625		4075.687500
 9039		-3.224860	-0.519176	0.390625		4072.625000
 9040		-3.224860	-0.519176	0.609375		4066.875000
 9041		-3.224860	-0.519176	0.718750		4061.875000
 9042		-3.224860	-0.519176	0.718750		4058.125000
 9043		-3.224860	-0.519176	0.718750		4055.375000
 9044		-3.224860	-0.519176	0.718750		4048.687500
 9045		-3.224860	-0.519176	0.671875		4040.875000
 9046		-3.224860	-0.519176	0.609375		4033.750000
 9047		-3.224860	-0.519176	0.609375		4032.437500
 9048		-3.224860	-0.519176	0.562500		4028.312500
 9049		-3.224860	-0.519176	0.437500		4018.812500
 9050		-3.224860	-0.519176	0.390625		4005.125000
 9051		-3.224860	-0.519176	0.390625		3998.312500
 9052		-3.224860	-0.519176	0.328125		3988.500000
 9053		-3.224860	-0.519176	0.328125		3975.500000
 9054		-3.224860	-0.519176	0.281250		3963.062500
 9055		-3.224860	-0.519176	0.218750		3951.062500
 9056		-3.224860	-0.519176	0.218750		3941.437500
 9057		-3.224860	-0.519176	0.218750		3934.500000
 9058		-3.224860	-0.519176	0.218750		3919.250000
 9059		-3.224860	-0.519176	0.156250		3901.875000
 9060		-3.224860	-0.519176	0.156250		3887.812500
 9061		-3.224860	-0.519176	0.156250		3877.687500
 9062		-3.224860	-0.519176	0.156250		3856.437500
 9063		-3.224860	-0.519176	0.156250		3836.437500
 9064		-3.224860	-0.519176	0.281250		3824.687500
 9065		-3.224860	-0.519176	0.281250		3820.187500
 9066		-3.224860	-0.519176	0.609375		3814.000000
 9067		-3.224860	-0.519176	0.890625		3804.687500
 9068		-3.224860	-0.519176	1.171875		3792.562500
 9069		-3.224860	-0.519176	1.171875		3788.812500
 9070		-3.224860	-0.519176	1.453125		3761.312500
 9071		-3.224860	-0.519176	1.453125		3751.250000
 9072		-3.224860	-0.519176	1.968750		3731.312500
 9073		-3.224860	-0.519176	2.015625		3718.125000
 9074		-3.224860	-0.519176	2.296875		3701.500000
 9075		-3.224860	-0.519176	2.296875		3693.687500
 9076		-3.224860	-0.519176	2.578125		3681.125000
 9077		-3.224860	-0.519176	2.578125		3675.562500
 9078		-3.224860	-0.519176	2.921875		3672.437500
 9079		-3.224860	-0.519176	3.312500		3672.125000
 9080		-3.224860	-0.519176	3.312500		3672.125000
 9081		-3.224860	-0.519176	3.656250		3672.125000
 9082		-3.224860	-0.519176	3.984375		3672.250000
 9083		-3.224860	-0.519176	3.984375		3673.187500
 9084		-3.224860	-0.519176	4.375000		3676.875000
 9085		-3.224860	-0.519176	4.718750		3683.125000
 9086		-3.224860	-0.519176	4.718750		3688.000000
 9087		-3.224860	-0.519176	5.062500		3698.125000
 9088		-3.224860	-0.519176	5.343750		3711.625000
 9089		-3.224860	-0.519176	5.343750		3720.125000
 9090		-3.224860	-0.519176	5.625000		3739.937500
 9091		-3.224860	-0.519176	5.953125		3755.687500
 9092		-3.224860	-0.519176	6.187500		3778.000000
